dataset,task,sample_id,problem_id,sample_index,fp16_score,kivi_score,patternkv_score,pattern_minus_kivi,pattern_minus_fp16,fp16_correct,kivi_correct,patternkv_correct,input_tokens,fp16_output_tokens,kivi_output_tokens,patternkv_output_tokens,fp16_stop_reason,kivi_stop_reason,patternkv_stop_reason,fp16_hit_max,kivi_hit_max,patternkv_hit_max,quantized_tokens,fp16_residual_tokens,dynamic_pattern_count_k,dynamic_pattern_count_v,assignment_bytes,mask_bytes,centroid_bytes,config_hash,git_commit,error
longbench,repobench-p,repobench-p:d60990d706853cd274c7ff6b8b766fcccca25dc8de5ae49c,,8,100.0,47.0,100.0,53.0,0.0,,,,8192,64,64,64,length,length,length,True,True,True,8125,128,1,1,33554432,2097152,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,repobench-p,repobench-p:d9e850b26e46db1f85cfd5cfccaa9eeaf3ed3a7e82901888,,43,85.0,80.0,79.0,-1.0,-6.0,,,,8192,64,64,64,length,length,length,True,True,True,8121,128,1,1,33554432,2097152,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,repobench-p,repobench-p:e7bbb35f55ece95e727c9fe2423d5ad8587353fa646d0b80,,27,63.0,54.0,63.0,9.0,0.0,,,,8192,64,64,64,length,length,length,True,True,True,8123,128,1,1,33554432,2097152,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,repobench-p,repobench-p:ea34735f9ac205293023394877d630555a04b487a2cf6036,,10,35.0,20.0,19.0,-1.0,-16.0,,,,3474,64,64,64,length,length,length,True,True,True,3411,128,0,0,14155776,884736,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,repobench-p,repobench-p:ee505459c8831993d6d076ef9ee075e8cf412a45f09a9dfb,,16,11.0,11.0,11.0,0.0,0.0,,,,8192,64,64,64,length,length,length,True,True,True,8123,128,1,1,33554432,2097152,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,repobench-p,repobench-p:f376e7b81aae7316d4e0ecc854e42de8695616f6e8946dfa,,20,54.0,36.0,54.0,18.0,0.0,,,,6518,64,64,64,length,length,length,True,True,True,6455,128,1,1,26738688,1671168,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,repobench-p,repobench-p:fb3b6309cd6ab41ea9b398d8beb6e4ac5130c90d5aa1164d,,32,61.0,59.0,58.0,-1.0,-3.0,,,,8192,64,64,64,length,length,length,True,True,True,8120,128,1,1,33554432,2097152,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,repobench-p,repobench-p:fbea06f3c6f93b8aaf69f52783041ff4c6ce262cc8922060,,5,31.0,31.0,31.0,0.0,0.0,,,,8192,64,64,64,length,length,length,True,True,True,8126,128,1,1,33554432,2097152,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,repobench-p,repobench-p:feeef9aaf0fc0be21c3fc0124904f5755baa327e041f60dd,,19,71.0,31.0,31.0,0.0,-40.0,,,,3206,64,64,64,length,length,length,True,True,True,3143,128,0,0,13107200,819200,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,samsum,samsum:026af6b27965bf8a6572d64fc70cc2269b01b37509086d74,,18,47.62,43.24,45.71,2.469999999999999,-1.9099999999999966,,,,8192,128,128,128,length,length,length,True,True,True,8192,128,0,0,33554432,2097152,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,samsum,samsum:05b71aaf6c3df6cb4f09047fc44a4a88139b9f7a6028b9de,,27,34.48,40.0,37.04,-2.960000000000001,2.5600000000000023,,,,8192,128,128,128,length,length,length,True,True,True,8192,128,0,0,33554432,2097152,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,samsum,samsum:0681192bf437818262545c9d5d410f94fd265b20f23d5111,,2,24.24,22.86,28.57,5.710000000000001,4.330000000000002,,,,8192,128,128,128,length,length,length,True,True,True,8192,128,0,0,33554432,2097152,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,samsum,samsum:08218d6182ae58880542773ad86e88dda511567e2044167e,,43,23.08,37.04,32.79,-4.25,9.71,,,,8192,128,128,128,length,length,length,True,True,True,8192,128,0,0,33554432,2097152,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,samsum,samsum:08a9881a615a3ec040eaf48a7575b320ae0bb1b4d1ab71bb,,32,31.03,40.62,34.78,-5.839999999999996,3.75,,,,6783,128,128,128,length,length,length,True,True,True,6784,128,0,0,27787264,1736704,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,samsum,samsum:0b17925cad5c3390e9294b318b7049338619abe2362a1b07,,30,65.12,66.67,62.22,-4.450000000000003,-2.9000000000000057,,,,5433,128,128,128,length,length,length,True,True,True,5434,128,1,1,22544384,1409024,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,samsum,samsum:0b61c23fde58a1a29920fd2cf13ba9caf9dec377481563df,,17,39.13,39.13,40.0,0.8699999999999974,0.8699999999999974,,,,3130,128,128,128,length,length,length,True,True,True,3131,128,1,1,13107200,819200,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,samsum,samsum:0c3ce1cd7e7246a98eda4c178e98c100cbe3e275c4b7ce9b,,21,73.68,84.21,69.57,-14.64,-4.110000000000014,,,,8192,128,128,128,length,length,length,True,True,True,8192,128,0,0,33554432,2097152,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,samsum,samsum:0f77948ea5b4eeda18bcc77696068cf78078bbba56873cdb,,46,36.36,44.9,29.27,-15.629999999999999,-7.09,,,,2412,128,128,128,length,length,length,True,True,True,2413,128,1,1,9961472,622592,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,samsum,samsum:1937c256433911ec3025e6383525c9c4ef22d52b445a0a0c,,12,35.0,42.55,32.43,-10.119999999999997,-2.5700000000000003,,,,5078,128,128,128,length,length,length,True,True,True,5079,128,1,1,20971520,1310720,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,samsum,samsum:1b992f20e93e0d79de187fa27d695a4a1603ddb06bcaf0d8,,4,25.81,44.74,54.79,10.049999999999997,28.98,,,,8192,128,128,128,length,length,length,True,True,True,8192,128,0,0,33554432,2097152,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,samsum,samsum:1ba38eb2067d2b9f260763740f38f625c1e73387123551fc,,38,58.82,45.83,44.44,-1.3900000000000006,-14.380000000000003,,,,8192,128,128,128,length,length,length,True,True,True,8192,128,0,0,33554432,2097152,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,samsum,samsum:2231482e3e63d5eb092d2b33f2a64221fea97ad0ad2b7345,,34,70.0,70.0,53.85,-16.15,-16.15,,,,2024,128,128,128,length,length,length,True,True,True,2025,128,1,1,8388608,524288,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,samsum,samsum:29fe22e3483ac121e8c349dad5e3755798af025b774a676e,,23,33.33,29.41,30.0,0.5899999999999999,-3.3299999999999983,,,,6944,128,128,128,length,length,length,True,True,True,6945,128,1,1,28835840,1802240,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,samsum,samsum:304f4ae8cfd2d8a77310d0c7e9b9c910713b1c36492ef660,,31,85.71,85.71,54.55,-31.159999999999997,-31.159999999999997,,,,6393,128,128,128,length,length,length,True,True,True,6394,128,1,1,26214400,1638400,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,samsum,samsum:3ea532ab0addd3b00ccff7e7f4c09e0644067bf1acf1453a,,19,100.0,100.0,55.56,-44.44,-44.44,,,,4734,128,128,128,length,length,length,True,True,True,4735,128,1,1,19398656,1212416,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,samsum,samsum:4531b2fb7204ec965ce453b1eddea55b22ba4d798b74c41f,,24,54.55,54.55,51.28,-3.269999999999996,-3.269999999999996,,,,8192,128,128,128,length,length,length,True,True,True,8192,128,0,0,33554432,2097152,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,samsum,samsum:46cbb91f855819d2efe512e789fdd8b396e01410b16a2362,,49,52.17,50.0,52.17,2.1700000000000017,0.0,,,,8192,128,128,128,length,length,length,True,True,True,8191,128,1,1,33554432,2097152,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,samsum,samsum:4a4c7c55c7fb1952ff95cbf97499ae21eb93ff1c37e68458,,14,47.83,66.67,44.9,-21.770000000000003,-2.9299999999999997,,,,8192,128,128,128,length,length,length,True,True,True,8191,128,1,1,33554432,2097152,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,samsum,samsum:5995658a6719fda93e3338b5bdb95ace008a41f8856f0a81,,22,37.84,38.89,43.24,4.350000000000001,5.399999999999999,,,,3258,128,128,128,length,length,length,True,True,True,3259,128,1,1,13631488,851968,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,samsum,samsum:5da5f97a6782e2f4559618a1ac96a0eaa98ff99ae2f5b189,,0,88.89,72.73,88.89,16.159999999999997,0.0,,,,8192,128,128,128,length,length,length,True,True,True,8191,128,1,1,33554432,2097152,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,samsum,samsum:694acb099ad12bae7161cf4ac8d7fb920d6de7ce1857a246,,10,61.54,71.43,48.28,-23.150000000000006,-13.259999999999998,,,,8192,128,128,128,length,length,length,True,True,True,8192,128,0,0,33554432,2097152,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,samsum,samsum:69f3eb0f9a4c973a0b9785e7795cece732bf7738b5322fce,,13,54.55,54.55,54.55,0.0,0.0,,,,8192,128,128,128,length,length,length,True,True,True,8192,128,0,0,33554432,2097152,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,samsum,samsum:6b2677b451034aef716068c91304f0ce5e33440ebf8b4620,,16,59.09,42.11,41.51,-0.6000000000000014,-17.580000000000005,,,,4477,128,128,128,length,length,length,True,True,True,4478,128,1,1,18350080,1146880,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,samsum,samsum:6bdecf495afb4980c3f65777cc45c18bb487f697e8a078f6,,6,49.06,48.15,48.15,0.0,-0.9100000000000037,,,,8192,128,128,128,length,length,length,True,True,True,8192,128,0,0,33554432,2097152,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,samsum,samsum:6f91e1d2c7e68d45f7a396cc86e746791b71c821d2dd2bdc,,37,30.0,34.04,46.15,12.11,16.15,,,,8192,128,128,128,length,length,length,True,True,True,8191,128,1,1,33554432,2097152,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,samsum,samsum:6f9361273f0bb0f4da30c7204050eaf72782a8fdae636bb2,,3,34.48,43.48,41.67,-1.8099999999999952,7.190000000000005,,,,8192,128,128,128,length,length,length,True,True,True,8191,128,1,1,33554432,2097152,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,samsum,samsum:719eee42955c9d3602c720f8644ffd10e0af4776be3dc046,,15,36.36,28.57,59.26,30.689999999999998,22.9,,,,8192,128,128,128,length,length,length,True,True,True,8189,128,1,1,33554432,2097152,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,samsum,samsum:77ead33295dc92287fbb9d0b6e86911ef1ef33d35fbb6f68,,9,25.93,20.83,22.22,1.3900000000000006,-3.710000000000001,,,,3028,128,128,128,length,length,length,True,True,True,3029,128,1,1,12582912,786432,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,samsum,samsum:7a85937d2e1ac3215ab2518db4dc4d633fbb81f042776780,,48,62.86,48.28,62.86,14.579999999999998,0.0,,,,1736,128,128,128,length,length,length,True,True,True,1737,128,1,1,7340032,458752,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,samsum,samsum:838c429ae24c4723861b0f074f871f52db83f0747f772d5d,,11,56.41,35.9,36.84,0.9400000000000048,-19.569999999999993,,,,8192,128,128,128,length,length,length,True,True,True,8192,128,0,0,33554432,2097152,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,samsum,samsum:8945d44661e272cd436e8834a9d5dd296587dc089dc6b726,,47,70.59,70.59,70.59,0.0,0.0,,,,7241,128,128,128,length,length,length,True,True,True,7242,128,1,1,29884416,1867776,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,samsum,samsum:977203cd0f8b37190a0b747115061e621f29c73017cdfde4,,36,20.0,18.87,29.17,10.3,9.170000000000002,,,,8192,128,128,128,length,length,length,True,True,True,8192,128,0,0,33554432,2097152,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,samsum,samsum:9a35b78be7c674cd1dc1974650529208d6c9520d1769011b,,40,13.33,48.48,13.33,-35.15,0.0,,,,4712,128,128,128,length,length,length,True,True,True,4713,128,1,1,19398656,1212416,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,samsum,samsum:9a9571db652927fbef54fe9869dd2f2d3712b5f14e538920,,26,36.84,48.48,42.11,-6.369999999999997,5.269999999999996,,,,8192,128,128,128,length,length,length,True,True,True,8191,128,1,1,33554432,2097152,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,samsum,samsum:a07252431ca98d95fddb8b54ea5e5b6778bdf97d81be345e,,29,50.0,50.0,36.36,-13.64,-13.64,,,,8192,128,128,128,length,length,length,True,True,True,8192,128,0,0,33554432,2097152,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,samsum,samsum:a49f56fda8881e78a638c9f488dec798c0a3cc2b18f6b8f0,,7,39.02,26.67,36.36,9.689999999999998,-2.6600000000000037,,,,8192,128,128,128,length,length,length,True,True,True,8191,128,1,1,33554432,2097152,4325376,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
longbench,samsum,samsum:a63b1ff6f29d6d2383c5551b5c7a6bd6552c15c9c95d12f2,,33,25.0,19.05,41.67,22.62,16.67,,,,8192,128,128,128,length,length,length,True,True,True,8192,128,0,0,33554432,2097152,4194304,8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6|8b0c361c11503aeec7e455ed3e7d7cef6f2ac9b12b2e4b45d5be5800628a66d6,dbe38273c44c7c1c395eea747a9f0878a32fb504,
